"Site Name1","Impression Source","Site Active","SiteAlias Name","Alias Active","Platform","Display Revenue Model","Minimum Display CPM Currency","Minimum Display CPM","Display Rev Share","LevelOne","APNX Publisher ID 2437","ID1","ID2","Associated BU: Account Name","Partnership Type","Account ID","Account Name","Account Status","Site ID","Site Property Name","SiteAlias ID","Alias Name","Passback","Source"
"SI-0267","DFP","1","SA-0580","1","DFP","Model 1","CAD","","","1","323131","81913845","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqe","Journal Charlesbourg Express","a1G6000000DP3VW","tc.m.qc.chateauguayexpress_banners_fr","0","Mobile"
"SI-0267","DFP","1","SA-0579","1","DFP","Model 1","CAD","","","1","323131","84168645","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqe","Journal Charlesbourg Express","a1G6000000DP3VV","tc.m.qc.charlesbourgexpress_banners_fr","0","Mobile"
"SI-0267","DFP","1","SA-0578","1","DFP","Model 1","CAD","","","0","323131","89512605","89700765","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqe","Journal Charlesbourg Express","a1G6000000DP3VU","tc.fr.widgetad/charlesbourgexpress","0","Web"
"SI-0267","DFP","1","SA-0577","1","DFP","Model 1","CAD","","","1","323131","20637885","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqe","Journal Charlesbourg Express","a1G6000000DP3VT","Hebdo FR - Charlesbourg Express","0","Web"
"SI-0267","DFP","1","SA-1258","1","AppNexus","Model 1","CAD","","","1","323131","620949","","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqe","Journal Charlesbourg Express","a1G6000000DP3h1","Hebdo FR - Charlesbourg Express (CX)","0","Web"
"SI-0268","DFP","1","SA-0581","1","DFP","Model 1","CAD","","","1","323131","75484965","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqf","Journal de Chambly","a1G6000000DP3VX","tc.fr.sol.hbd_qco.journaldechambly_.site","0","Site"
"SI-0268","DFP","1","SA-1260","1","AppNexus","Model 1","CAD","","","1","323131","722608","","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqf","Journal de Chambly","a1G6000000DP3h3","Journal de Chambly","0","Web"
"SI-0269","DFP","0","SA-0582","1","DFP","Model 1","CAD","","","1","323131","75485085","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqg","Journal de St-Bruno","a1G6000000DP3VY","tc.fr.sol.hbd_qco.journaldestbruno_.site","0","Site"
"SI-0269","DFP","0","SA-1263","1","AppNexus","Model 1","CAD","","","1","323131","722637","","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqg","Journal de St-Bruno","a1G6000000DP3h6","Le Journal de Saint-Bruno/Saint-Basile","0","Web"
"SI-0270","DFP","0","SA-0583","1","DFP","Model 1","CAD","","","1","323131","20638125","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqh","Journal de St-Michel","a1G6000000DP3VZ","Hebdo FR - Journal de St-Michel - Ind.","0","Web"
"SI-0270","DFP","0","SA-1265","1","AppNexus","Model 1","CAD","","","1","323131","621114","","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqh","Journal de St-Michel","a1G6000000DP3h8","Hebdo FR - Journal de St-Michel - Ind. (SM)","0","Web"
"SI-0272","DFP","1","SA-0585","1","DFP","Model 1","CAD","","","1","323131","81882045","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqj","Journal Express","a1G6000000DP3Vb","tc.m.qc.journalexpress_banners_fr","0","Mobile"
"SI-0272","DFP","1","SA-1267","1","AppNexus","Model 1","CAD","","","1","323131","620974","","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqj","Journal Express","a1G6000000DP3hA","Hebdo FR - Journal Express (ED/LP)","0","Web"
"SI-0272","DFP","1","SA-2310","1","DFP","Model 1","CAD","","","1","323131","20650005","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqj","Journal Express","a1G6000000DoRfp","Newsletter - Hebdo FR - Journal Express","0","Newsletter"
"SI-0273","DFP","1","SA-0587","1","DFP","Model 1","CAD","","","0","323131","89512605","89706765","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqk","Journal L'express","a1G6000000DP3Vd","tc.fr.widgetad/journalexpress","0","Web"
"SI-0273","DFP","1","SA-0586","1","DFP","Model 1","CAD","","","1","323131","20627085","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqk","Journal L'express","a1G6000000DP3Vc","Hebdo FR - Journal Lexpress","0","Web"
"SI-0274","DFP","1","SA-0590","1","DFP","Model 1","CAD","","","1","323131","84230085","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czql","Journal La Revue","a1G6000000DP3Vg","tc.m.qc.journallarevue_banners_fr","0","Mobile"
"SI-0274","DFP","1","SA-0589","1","DFP","Model 1","CAD","","","0","323131","89512605","89707245","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czql","Journal La Revue","a1G6000000DP3Vf","tc.fr.widgetad/journallarevue","0","Web"
"SI-0274","DFP","1","SA-0588","1","DFP","Model 1","CAD","","","1","323131","20647125","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czql","Journal La Revue","a1G6000000DP3Ve","Hebdo FR - Journal La Revue","0","Web"
"SI-0274","DFP","1","SA-1270","1","AppNexus","Model 1","CAD","","","1","323131","620985","","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czql","Journal La Revue","a1G6000000DP3hD","Hebdo FR - Journal La Revue (RG)","0","Web"
"SI-0275","DFP","0","SA-0592","0","DFP","Model 1","CAD","","","1","323131","20635485","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqm","Journal Le Courrier","a1G6000000DP3Vi","zzzHebdo FR - Journal Le Courrier","0","Web"
"SI-0275","DFP","0","SA-0591","1","DFP","Model 1","CAD","","","1","323131","81883125","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqm","Journal Le Courrier","a1G6000000DP3Vh","tc.m.qc.journallecourrier_banners_fr","0","Mobile"
"SI-0275","DFP","0","SA-1272","1","AppNexus","Model 1","CAD","","","1","323131","620976","","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqm","Journal Le Courrier","a1G6000000DP3hF","Hebdo FR - Journal Le Courrier (BO)","0","Web"
"SI-0275","DFP","0","SA-2311","1","DFP","Model 1","CAD","","","1","323131","20663085","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqm","Journal Le Courrier","a1G6000000DoRfu","Newsletter - Hebdo FR - Journal Le Courrier","0","Newsletter"
"SI-0276","DFP","1","SA-0594","1","DFP","Model 1","CAD","","","0","323131","89512605","89707485","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqn","Journal Le Guide","a1G6000000DP3Vk","tc.fr.widgetad/journalleguide","0","Web"
"SI-0276","DFP","1","SA-0593","1","DFP","Model 1","CAD","","","1","323131","20678445","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqn","Journal Le Guide","a1G6000000DP3Vj","Hebdo FR - Journal Le Guide","0","Web"
"SI-0276","DFP","1","SA-1274","1","AppNexus","Model 1","CAD","","","1","323131","620945","","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqn","Journal Le Guide","a1G6000000DP3hH","Hebdo FR - Journal Le Guide - CF (GC)","0","Web"
"SI-0277","DFP","1","SA-0595","1","DFP","Model 1","CAD","","","1","323131","75482325","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqo","Journal Le Havre","a1G6000000DP3Vl","tc.fr.sol.hbd_qco.journallehavre_.site","0","Site"
"SI-0277","DFP","1","SA-1277","1","AppNexus","Model 1","CAD","","","1","323131","722633","","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqo","Journal Le Havre","a1G6000000DP3hK","Le Havre","0","Web"
"SI-0278","DFP","1","SA-0598","1","DFP","Model 1","CAD","","","1","323131","86283885","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqp","Journal Le Nord","a1G6000000DP3Vo","tc.m.qc.journallenord_banners_fr","0","Mobile"
"SI-0278","DFP","1","SA-0597","1","DFP","Model 1","CAD","","","0","323131","89512605","89707605","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqp","Journal Le Nord","a1G6000000DP3Vn","tc.fr.widgetad/journallenord","0","Web"
"SI-0278","DFP","1","SA-0596","1","DFP","Model 1","CAD","","","1","323131","20638605","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqp","Journal Le Nord","a1G6000000DP3Vm","Hebdo FR - Journal Le Nord","0","Web"
"SI-0278","DFP","1","SA-1278","1","AppNexus","Model 1","CAD","","","1","323131","620977","","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqp","Journal Le Nord","a1G6000000DP3hL","Hebdo FR - Journal Le Nord - Ind. (LN)","0","Web"
"SI-0278","DFP","1","SA-1855","1","DFP","Model 1","CAD","","","1","323131","20661765","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqp","Journal Le Nord","a1G6000000DP4u7","Newsletter - Hebdo FR - Journal Le Nord .","0","Newsletter"
"SI-0279","DFP","1","SA-0600","1","DFP","Model 1","CAD","","","0","323131","89512605","89712285","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqq","Journal Le Nouvelles Hebdo","a1G6000000DP3Vq","tc.fr.widgetad/nouvelleshebdo","0","Web"
"SI-0279","DFP","1","SA-0599","1","DFP","Model 1","CAD","","","1","323131","20674605","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqq","Journal Le Nouvelles Hebdo","a1G6000000DP3Vp","Hebdo FR - Journal Le Nouvelles Hebdo","0","Web"
"SI-0279","DFP","1","SA-1280","1","AppNexus","Model 1","CAD","","","1","323131","620978","","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqq","Journal Le Nouvelles Hebdo","a1G6000000DP3hN","Hebdo FR - Journal Nouvelles Hebdo (JN)","0","Web"
"SI-0279","DFP","1","SA-2312","1","DFP","Model 1","CAD","","","1","323131","20674725","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqq","Journal Le Nouvelles Hebdo","a1G6000000DoRfz","Newsletter - Hebdo FR - Journal Nouvelles Hebdo","0","Newsletter"
"SI-0280","DFP","1","SA-0601","1","DFP","Model 1","CAD","","","1","323131","75482085","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqr","Journal Les Actualites","a1G6000000DP3Vr","tc.fr.sol.hbd_qco.journallesactualites_.site","0","Site"
"SI-0280","DFP","1","SA-1282","1","AppNexus","Model 1","CAD","","","1","323131","722660","","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqr","Journal Les Actualites","a1G6000000DP3hP","Les Actualites","0","Web"
"SI-0281","DFP","1","SA-0604","1","DFP","Model 1","CAD","","","1","323131","82026645","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqs","L'Action","a1G6000000DP3Vu","tc.m.qc.laction_banners_fr","0","Mobile"
"SI-0281","DFP","1","SA-0603","1","DFP","Model 1","CAD","","","0","323131","89512605","89707725","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqs","L'Action","a1G6000000DP3Vt","tc.fr.widgetad/laction","0","Web"
"SI-0281","DFP","1","SA-0602","1","DFP","Model 1","CAD","","","1","323131","20634645","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqs","L'Action","a1G6000000DP3Vs","Hebdo FR - L'Action","0","Web"
"SI-0281","DFP","1","SA-1283","1","AppNexus","Model 1","CAD","","","1","323131","620989","","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqs","L'Action","a1G6000000DP3hQ","Hebdo FR - L_Action (EX/AW)","0","Web"
"SI-0281","DFP","1","SA-1856","1","DFP","Model 1","CAD","","","1","323131","20655645","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqs","L'Action","a1G6000000DP4uC","Newsletter - Hebdo FR - L'Action","0","Newsletter"
"SI-0282","DFP","1","SA-0607","1","DFP","Model 1","CAD","","","1","323131","81882765","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqt","L'Action d'Autray","a1G6000000DP3Vx","tc.m.qc.lactiondautray_banners_fr","0","Mobile"
"SI-0282","DFP","1","SA-0606","1","DFP","Model 1","CAD","","","0","323131","89512605","89707845","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqt","L'Action d'Autray","a1G6000000DP3Vw","tc.fr.widgetad/lactiondautray","0","Web"
"SI-0282","DFP","1","SA-0605","1","DFP","Model 1","CAD","","","1","323131","20647005","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqt","L'Action d'Autray","a1G6000000DP3Vv","Hebdo FR - L'Action d'Autray","0","Web"
"SI-0282","DFP","1","SA-1285","1","AppNexus","Model 1","CAD","","","1","323131","620990","","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqt","L'Action d'Autray","a1G6000000DP3hS","Hebdo FR - L_Action d_Autray (EB)","0","Web"
"SI-0282","DFP","1","SA-2313","1","DFP","Model 1","CAD","","","1","323131","20655765","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqt","L'Action d'Autray","a1G6000000DoRg4","Newsletter - Hebdo FR - L'Action d'Autray","0","Newsletter"
"SI-0283","DFP","1","SA-0610","1","DFP","Model 1","CAD","","","1","323131","84168525","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqu","L'Actuel","a1G6000000DP3W0","tc.m.qc.lactuel_banners_fr","0","Mobile"
"SI-0283","DFP","1","SA-0609","1","DFP","Model 1","CAD","","","0","323131","89512605","89707965","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqu","L'Actuel","a1G6000000DP3Vz","tc.fr.widgetad/lactuel","0","Web"
"SI-0283","DFP","1","SA-0608","1","DFP","Model 1","CAD","","","1","323131","20637525","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqu","L'Actuel","a1G6000000DP3Vy","Hebdo FR - L'Actuel","0","Web"
"SI-0283","DFP","1","SA-1287","1","AppNexus","Model 1","CAD","","","1","323131","620992","","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqu","L'Actuel","a1G6000000DP3hU","Hebdo FR - L_Actuel (AU)","0","Web"
"SI-0284","DFP","1","SA-0613","1","DFP","Model 1","CAD","","","1","323131","84168405","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqv","L'Appel","a1G6000000DP3W3","tc.m.qc.lappel_banners_fr","0","Mobile"
"SI-0284","DFP","1","SA-0612","1","DFP","Model 1","CAD","","","0","323131","89512605","89708325","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqv","L'Appel","a1G6000000DP3W2","tc.fr.widgetad/lappel","0","Web"
"SI-0284","DFP","1","SA-0611","1","DFP","Model 1","CAD","","","1","323131","20637645","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqv","L'Appel","a1G6000000DP3W1","Hebdo FR - L'Appel","0","Web"
"SI-0284","DFP","1","SA-1288","1","AppNexus","Model 1","CAD","","","1","323131","620993","","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqv","L'Appel","a1G6000000DP3hV","Hebdo FR - L_Appel (AL)","0","Web"
"SI-0285","DFP","1","SA-0616","1","DFP","Model 1","CAD","","","1","323131","84169125","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqw","L'Autre Voix","a1G6000000DP3W6","tc.m.qc.lautrevoix_banners_fr","0","Mobile"
"SI-0285","DFP","1","SA-0615","1","DFP","Model 1","CAD","","","0","323131","89512605","89708565","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqw","L'Autre Voix","a1G6000000DP3W5","tc.fr.widgetad/lautrevoix","0","Web"
"SI-0285","DFP","1","SA-0614","1","DFP","Model 1","CAD","","","1","323131","20635365","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqw","L'Autre Voix","a1G6000000DP3W4","Hebdo FR - L'Autre Voix","0","Web"
"SI-0285","DFP","1","SA-1289","1","AppNexus","Model 1","CAD","","","1","323131","620995","","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqw","L'Autre Voix","a1G6000000DP3hW","Hebdo FR - L_Autre Voix (VO)","0","Web"
"SI-0285","DFP","1","SA-1857","1","DFP","Model 1","CAD","","","1","323131","20660925","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqw","L'Autre Voix","a1G6000000DP4uH","Newsletter - Hebdo FR - L'Autre Voix","0","Newsletter"
"SI-0286","DFP","1","SA-0617","1","DFP","Model 1","CAD","","","1","323131","75480165","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqx","L'avant-poste","a1G6000000DP3W7","tc.fr.sol.hbd_qco.lavantposte_.site","0","Site"
"SI-0286","DFP","1","SA-1291","1","AppNexus","Model 1","CAD","","","1","323131","722609","","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqx","L'avant-poste","a1G6000000DP3hY","L_Avant-Poste","0","Web"
"SI-0287","DFP","1","SA-0619","1","DFP","Model 1","CAD","","","1","323131","87561525","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqy","L'avantage Gaspesien","a1G6000000DP3W9","Hebdo FR - Lavantage Gaspesien Mobile Site","0","Mobile"
"SI-0287","DFP","1","SA-0618","1","DFP","Model 1","CAD","","","1","323131","83076045","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqy","L'avantage Gaspesien","a1G6000000DP3W8","Hebdo FR - Lavantage Gaspesien","0","Web"
"SI-0287","DFP","1","SA-2231","1","AppNexus","Model 1","CAD","","","1","323131","1917569","","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqy","L'avantage Gaspesien","a1G6000000DoOhH","Hebdo FR - L'Avantage Gaspesien (KM)","0","Web"
"SI-0288","DFP","1","SA-0622","1","DFP","Model 1","CAD","","","1","323131","68893245","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqz","L'avantage Rimouski","a1G6000000DP3WC","tc.fr.sol.hbd_.lavantagerimouski_.site","0","Site"
"SI-0288","DFP","1","SA-0621","1","DFP","Model 1","CAD","","","0","323131","69437925","76116525","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqz","L'avantage Rimouski","a1G6000000DP3WB","tc.fr.sol.hbd_.lavantagerimouski_.nwsl/newsletter","0","Newsletter"
"SI-0288","DFP","1","SA-0620","1","DFP","Model 1","CAD","","","1","323131","87241245","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czqz","L'avantage Rimouski","a1G6000000DP3WA","tc.fr.sol.hbd_.lavantagerimouski_.mobs","0","Mobile"
"SI-0289","DFP","1","SA-0624","1","DFP","Model 1","CAD","","","0","323131","89512605","89708805","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czr0","L'avenir et des rivieres","a1G6000000DP3WE","tc.fr.widgetad/laveniretdesrivieres","0","Web"
"SI-0289","DFP","1","SA-0623","1","DFP","Model 1","CAD","","","1","323131","20678565","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czr0","L'avenir et des rivieres","a1G6000000DP3WD","Hebdo FR - L'avenir et des rivieres","0","Web"
"SI-0289","DFP","1","SA-1294","1","AppNexus","Model 1","CAD","","","1","323131","620947","","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czr0","L'avenir et des rivieres","a1G6000000DP3hb","Hebdo FR - L'Avenir des Rivieres - CF (AF)","0","Web"
"SI-0290","DFP","1","SA-0751","0","DFP","Model 1","CAD","","","0","323131","20659845","23040165","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czr1","L'informateur de Riviere-des-Prairies","a1G6000000DP3YH","z_Newsletter - Hebdo FR - L'informateur de Riviere-des-/newsletter","0","Newsletter"
"SI-0290","DFP","1","SA-0750","0","DFP","Model 1","CAD","","","1","323131","20629365","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czr1","L'informateur de Riviere-des-Prairies","a1G6000000DP3YG","z_Hebdo FR - L'informateur de Riviere-des-Prairies","0","Web"
"SI-0290","DFP","1","SA-1295","1","AppNexus","Model 1","CAD","","","1","323131","621035","","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czr1","L'informateur de Riviere-des-Prairies","a1G6000000DP3hc","Hebdo FR - L'informateur de Riviere-des-Prairies (IN)","0","Web"
"SI-0291","DFP","1","SA-0653","1","DFP","Model 1","CAD","","","1","323131","75480285","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czr2","L'information","a1G6000000DP3Wh","tc.fr.sol.hbd_qco.linformation_.site","0","Site"
"SI-0292","DFP","1","SA-0654","1","DFP","Model 1","CAD","","","1","323131","75483405","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czr3","L'information du Nord Mont-Tremblant","a1G6000000DP3Wi","tc.fr.sol.hbd_qco.linformationdunordmonttremblant_.site","0","Site"
"SI-0292","DFP","1","SA-1296","1","AppNexus","Model 1","CAD","","","1","323131","722623","","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czr3","L'information du Nord Mont-Tremblant","a1G6000000DP3hd","L_Information du Nord Mont-Tremblant","0","Web"
"SI-0293","DFP","1","SA-0629","1","DFP","Model 1","CAD","","","1","323131","81883485","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czr4","L'Echo de La Tuque","a1G6000000DP3WJ","tc.m.qc.lechodelatuque_banners_fr","0","Mobile"
"SI-0293","DFP","1","SA-0628","1","DFP","Model 1","CAD","","","0","323131","89512605","89709285","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czr4","L'Echo de La Tuque","a1G6000000DP3WI","tc.fr.widgetad/lechodelatuque","0","Web"
"SI-0293","DFP","1","SA-1297","1","AppNexus","Model 1","CAD","","","1","323131","621016","","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czr4","L'Echo de La Tuque","a1G6000000DP3he","Hebdo FR - L'Echo de La Tuque (EU)","0","Web"
"SI-0294","DFP","1","SA-0630","1","DFP","Model 1","CAD","","","1","323131","20625045","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czr5","L'Echo de La Tuque - Haut-St-Maurice","a1G6000000DP3WK","Hebdo FR - L'Echo de La Tuque - Haut-St-Maurice","0","Web"
"SI-0294","DFP","1","SA-1858","1","DFP","Model 1","CAD","","","1","323131","20658645","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czr5","L'Echo de La Tuque - Haut-St-Maurice","a1G6000000DP4uM","Newsletter - Hebdo FR - L'Echo de La Tuque - Haut-St-Maurice","0","Newsletter"
"SI-0295","DFP","1","SA-0633","1","DFP","Model 1","CAD","","","1","323131","81883605","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czr6","L'Echo de Maskinonge","a1G6000000DP3WN","tc.m.qc.lechodemaskinonge_banners_fr","0","Mobile"
"SI-0295","DFP","1","SA-0632","1","DFP","Model 1","CAD","","","0","323131","89512605","89709405","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czr6","L'Echo de Maskinonge","a1G6000000DP3WM","tc.fr.widgetad/lechodemaskinonge","0","Web"
"SI-0295","DFP","1","SA-0631","1","DFP","Model 1","CAD","","","1","323131","20625645","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czr6","L'Echo de Maskinonge","a1G6000000DP3WL","Hebdo FR - L'Echo de Maskinonge","0","Web"
"SI-0295","DFP","1","SA-1298","1","AppNexus","Model 1","CAD","","","1","323131","621019","","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czr6","L'Echo de Maskinonge","a1G6000000DP3hf","Hebdo FR - L'Echo de Maskinonge (EM)","0","Web"
"SI-0295","DFP","1","SA-2314","1","DFP","Model 1","CAD","","","1","323131","20661405","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czr6","L'Echo de Maskinonge","a1G6000000DoRg9","Newsletter - Hebdo FR - L'Echo de Maskinonge","0","Newsletter"
"SI-0296","DFP","1","SA-0655","1","DFP","Model 1","CAD","","","1","323131","75483525","-","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czr7","L'information du Nord Sainte-Agathe","a1G6000000DP3Wj","tc.fr.sol.hbd_qco.linformationdunordsainteagathe_.site","0","Site"
"SI-0296","DFP","1","SA-1299","1","AppNexus","Model 1","CAD","","","1","323131","722624","","","Owned & Operated","0016000001EgTgT","Local Solutions (Quebec & Ontario)","Active","a1F60000004Czr7","L'information du Nord Sainte-Agathe","a1G6000000DP3hg","L_Information du Nord Sainte-Agathe","0","Web"
